!!SBtab	SBtabVersion='1.0'  TableType='QuantityMatrix'  TableName='E2'  TableTitle=''  Document='D1 LTP time window'									%													
!TimePoint	!Time	>Y0	SD_Y0	>Y1	SD_Y1	>Y2	SD_Y2	>Y3	SD_Y3	%	!Input_Time	>S24	!Input_Time	>S47	!Sim_Time								
E2T29	0.29	84.4789107625248	1	2672.08933257273	1	3200.52612057037	1	36817.5164615306	1	%	0.29	60	0.29	20									
E2T30	0.3	84.4789105695483	1	2672.08933287855	1	3200.52612512181	1	36817.516461538	1	%	0.3	60	0.3	20									
E2T31	0.31	84.4789103652731	1	2672.08933320164	1	3200.52612964929	1	36817.5164615454	1	%	0.31	60	0.31	20									
E2T32	0.32	84.478910149561	1	2672.08933354216	1	3200.52613415078	1	36817.5164615528	1	%	0.32	60	0.32	20									
E2T33	0.33	84.4789099222842	1	2672.08933390027	1	3200.52613862463	1	36817.5164615602	1	%	0.33	60	0.33	20									
E2T34	0.34	84.4789096833248	1	2672.08933427608	1	3200.5261430695	1	36817.5164615676	1	%	0.34	60	0.34	20									
E2T35	0.35	84.4789094325742	1	2672.08933466972	1	3200.52614748431	1	36817.5164615751	1	%	0.35	60	0.35	20									
E2T36	0.36	84.4789091699322	1	2672.08933508128	1	3200.52615186827	1	36817.5164615825	1	%	0.36	60	0.36	20									
E2T37	0.37	84.4789088953065	1	2672.08933551085	1	3200.52615622077	1	36817.5164615899	1	%	0.37	60	0.37	20									
E2T38	0.38	84.4789086086122	1	2672.08933595848	1	3200.5261605414	1	36817.5164615972	1	%	0.38	60	0.38	20									
E2T39	0.39	84.4789083097715	1	2672.08933642424	1	3200.5261648299	1	36817.5164616046	1	%	0.39	60	0.39	20									
E2T40	0.4	84.4789079987128	1	2672.08933690817	1	3200.52616908618	1	36817.516461612	1	%	0.4	60	0.4	20									
E2T41	0.41	84.4789076753707	1	2672.0893374103	1	3200.52617331024	1	36817.5164616193	1	%	0.41	60	0.41	20									
E2T42	0.42	84.4789073396853	1	2672.08933793065	1	3200.52617750221	1	36817.5164616266	1	%	0.42	60	0.42	20									
E2T43	0.43	84.4789069916022	1	2672.08933846922	1	3200.52618166228	1	36817.5164616338	1	%	0.43	60	0.43	20									
E2T44	0.44	84.4789066310719	1	2672.08933902601	1	3200.52618579076	1	36817.516461641	1	%	0.44	60	0.44	20									
E2T45	0.45	84.4789062580493	1	2672.08933960102	1	3200.52618988798	1	36817.5164616482	1	%	0.45	60	0.45	20									
E2T46	0.46	84.478905872494	1	2672.08934019422	1	3200.52619395435	1	36817.5164616553	1	%	0.46	60	0.46	20									
E2T47	0.47	84.4789054743696	1	2672.08934080559	1	3200.52619799031	1	36817.5164616624	1	%	0.47	60	0.47	20									
E2T48	0.48	84.4789050636437	1	2672.08934143509	1	3200.52620199634	1	36817.5164616695	1	%	0.48	60	0.48	20									
E2T49	0.49	84.4789046402874	1	2672.08934208268	1	3200.52620597296	1	36817.5164616765	1	%	0.49	60	0.49	20									
E2T50	0.5	84.4789042042754	1	2672.08934274832	1	3200.52620992069	1	36817.5164616834	1	%	0.5	60	0.5	20									
E2T51	0.51	84.4789037555856	1	2672.08934343194	1	3200.52621384009	1	36817.5164616903	1	%	0.51	60	0.51	20									
E2T52	0.52	84.4789032941994	1	2672.0893441335	1	3200.52621773171	1	36817.5164616972	1	%	0.52	60	0.52	20									
E2T53	0.53	84.4789028201007	1	2672.08934485292	1	3200.52622159613	1	36817.516461704	1	%	0.53	60	0.53	20									
E2T54	0.54	84.4789023332765	1	2672.08934559013	1	3200.52622543391	1	36817.5164617108	1	%	0.54	60	0.54	20									
E2T55	0.55	84.4789018337165	1	2672.08934634506	1	3200.52622924563	1	36817.5164617175	1	%	0.55	60	0.55	20									
E2T56	0.56	84.4789013214129	1	2672.08934711764	1	3200.52623303186	1	36817.5164617241	1	%	0.56	60	0.56	20									
E2T57	0.57	84.4789007963605	1	2672.08934790777	1	3200.52623679317	1	36817.5164617307	1	%	0.57	60	0.57	20									
E2T58	0.58	84.4789002585565	1	2672.08934871537	1	3200.52624053012	1	36817.5164617373	1	%	0.58	60	0.58	20									
E2T59	0.59	84.478899708	1	2672.08934954035	1	3200.52624424327	1	36817.5164617438	1	%	0.59	60	0.59	20									
E2T60	0.6	84.4788991446929	1	2672.08935038262	1	3200.52624793314	1	36817.5164617502	1	%	0.6	60	0.6	20									
E2T61	0.61	84.4788985686386	1	2672.08935124209	1	3200.52625160029	1	36817.5164617566	1	%	0.61	60	0.61	20									
E2T62	0.62	84.4788979798429	1	2672.08935211864	1	3200.52625524523	1	36817.5164617629	1	%	0.62	60	0.62	20									
E2T63	0.63	84.4788973783134	1	2672.08935301219	1	3200.52625886847	1	36817.5164617692	1	%	0.63	60	0.63	20									
E2T64	0.64	84.4788967640597	1	2672.08935392262	1	3200.52626247051	1	36817.5164617754	1	%	0.64	60	0.64	20									
E2T65	0.65	84.4788961370931	1	2672.08935484984	1	3200.52626605184	1	36817.5164617815	1	%	0.65	60	0.65	20									
E2T66	0.66	84.4788954974266	1	2672.08935579373	1	3200.52626961292	1	36817.5164617875	1	%	0.66	60	0.66	20									
E2T67	0.67	84.478894845075	1	2672.08935675418	1	3200.52627315421	1	36817.5164617935	1	%	0.67	60	0.67	20									
E2T68	0.68	84.4788941800548	1	2672.08935773109	1	3200.52627667616	1	36817.5164617995	1	%	0.68	60	0.68	20									
E2T69	0.69	84.478893502384	1	2672.08935872433	1	3200.5262801792	1	36817.5164618054	1	%	0.69	60	0.69	20									
E2T70	0.7	84.4788928120822	1	2672.0893597338	1	3200.52628366373	1	36817.5164618112	1	%	0.7	60	0.7	20									
E2T71	0.71	84.4788921091703	1	2672.08936075938	1	3200.52628713018	1	36817.5164618169	1	%	0.71	60	0.71	20									
E2T72	0.72	84.4788913936709	1	2672.08936180095	1	3200.52629057891	1	36817.5164618226	1	%	0.72	60	0.72	20									
E2T73	0.73	84.4788906656079	1	2672.08936285839	1	3200.52629401032	1	36817.5164618282	1	%	0.73	60	0.73	20									
E2T74	0.74	84.4788899250066	1	2672.08936393159	1	3200.52629742476	1	36817.5164618337	1	%	0.74	60	0.74	20									
E2T75	0.75	84.4788891718936	1	2672.08936502042	1	3200.52630082259	1	36817.5164618391	1	%	0.75	60	0.75	20									
E2T76	0.76	84.4788884062968	1	2672.08936612477	1	3200.52630420413	1	36817.5164618445	1	%	0.76	60	0.76	20									
E2T77	0.77	84.4788876282455	1	2672.08936724451	1	3200.52630756972	1	36817.5164618498	1	%	0.77	60	0.77	20									
E2T78	0.78	84.4788868377699	1	2672.08936837952	1	3200.52631091967	1	36817.516461855	1	%	0.78	60	0.78	20									
E2T79	0.79	84.4788860349016	1	2672.08936952968	1	3200.52631425428	1	36817.5164618602	1	%	0.79	60	0.79	20									
E2T80	0.8	84.4788852196735	1	2672.08937069487	1	3200.52631757383	1	36817.5164618653	1	%	0.8	60	0.8	20									
E2T81	0.81	84.4788843921195	1	2672.08937187496	1	3200.52632087862	1	36817.5164618703	1	%	0.81	60	0.81	20									
E2T82	0.82	84.4788835522744	1	2672.08937306982	1	3200.5263241689	1	36817.5164618752	1	%	0.82	60	0.82	20									
E2T83	0.83	84.4788827001743	1	2672.08937427934	1	3200.52632744495	1	36817.51646188	1	%	0.83	60	0.83	20									
E2T84	0.84	84.4788818358565	1	2672.08937550339	1	3200.52633070699	1	36817.5164618847	1	%	0.84	60	0.84	20									
E2T85	0.85	84.4788809593589	1	2672.08937674185	1	3200.52633395528	1	36817.5164618894	1	%	0.85	60	0.85	20									
E2T86	0.86	84.4788800707207	1	2672.08937799458	1	3200.52633719005	1	36817.516461894	1	%	0.86	60	0.86	20									
E2T87	0.87	84.478879169982	1	2672.08937926147	1	3200.52634041151	1	36817.5164618985	1	%	0.87	60	0.87	20									
E2T88	0.88	84.4788782571838	1	2672.08938054239	1	3200.52634361987	1	36817.5164619029	1	%	0.88	60	0.88	20									
E2T89	0.89	84.478877332368	1	2672.08938183721	1	3200.52634681535	1	36817.5164619072	1	%	0.89	60	0.89	20									
E2T90	0.9	84.4788763955775	1	2672.08938314581	1	3200.52634999814	1	36817.5164619115	1	%	0.9	60	0.9	20									
E2T91	0.91	84.4788754468559	1	2672.08938446807	1	3200.52635316842	1	36817.5164619156	1	%	0.91	60	0.91	20									
E2T92	0.92	84.4788744862479	1	2672.08938580386	1	3200.52635632638	1	36817.5164619197	1	%	0.92	60	0.92	20									
E2T93	0.93	84.4788735137988	1	2672.08938715306	1	3200.52635947219	1	36817.5164619236	1	%	0.93	60	0.93	20									
E2T94	0.94	84.4788725295547	1	2672.08938851553	1	3200.52636260602	1	36817.5164619275	1	%	0.94	60	0.94	20									
E2T95	0.95	84.4788715335627	1	2672.08938989116	1	3200.52636572803	1	36817.5164619313	1	%	0.95	60	0.95	20									
E2T96	0.96	84.4788705258704	1	2672.08939127982	1	3200.52636883837	1	36817.5164619349	1	%	0.96	60	0.96	20									
E2T97	0.97	84.4788695065263	1	2672.08939268139	1	3200.52637193719	1	36817.5164619385	1	%	0.97	60	0.97	20									
E2T98	0.98	84.4788684755797	1	2672.08939409575	1	3200.52637502464	1	36817.516461942	1	%	0.98	60	0.98	20									
E2T99	0.99	84.4788674330803	1	2672.08939552276	1	3200.52637810086	1	36817.5164619453	1	%	0.99	60	0.99	20									
E2T100	1	84.4788663790788	1	2672.08939696231	1	3200.52638116597	1	36817.5164619486	1	%	1	60	1	20									
E2T101	1.01	84.4788653136264	1	2672.08939841427	1	3200.5263842201	1	36817.5164619518	1	%	1.01	60	1.01	20									
E2T102	1.02	84.4788642367751	1	2672.08939987853	1	3200.52638726338	1	36817.5164619548	1	%	1.02	60	1.02	20									
E2T103	1.03	84.4788631485772	1	2672.08940135495	1	3200.52639029592	1	36817.5164619578	1	%	1.03	60	1.03	20									
E2T104	1.04	84.4788620490859	1	2672.08940284341	1	3200.52639331784	1	36817.5164619606	1	%	1.04	60	1.04	20									
E2T105	1.05	84.4788609383549	1	2672.0894043438	1	3200.52639632924	1	36817.5164619634	1	%	1.05	60	1.05	20									
E2T106	1.06	84.4788598164385	1	2672.089405856	1	3200.52639933024	1	36817.516461966	1	%	1.06	60	1.06	20									
E2T107	1.07	84.4788586833916	1	2672.08940737988	1	3200.52640232092	1	36817.5164619685	1	%	1.07	60	1.07	20									
E2T108	1.08	84.4788575392695	1	2672.08940891531	1	3200.5264053014	1	36817.5164619709	1	%	1.08	60	1.08	20									
E2T109	1.09	84.4788563841282	1	2672.08941046219	1	3200.52640827176	1	36817.5164619732	1	%	1.09	60	1.09	20									
E2T110	1.1	84.478855218024	1	2672.08941202039	1	3200.5264112321	1	36817.5164619754	1	%	1.1	60	1.1	20									
E2T111	1.11	84.4788540410139	1	2672.08941358979	1	3200.52641418249	1	36817.5164619774	1	%	1.11	60	1.11	20									
E2T112	1.12	84.4788528531552	1	2672.08941517028	1	3200.52641712304	1	36817.5164619794	1	%	1.12	60	1.12	20									
E2T113	1.13	84.4788516545059	1	2672.08941676173	1	3200.52642005381	1	36817.5164619812	1	%	1.13	60	1.13	20									
E2T114	1.14	84.4788504451242	1	2672.08941836402	1	3200.52642297489	1	36817.5164619829	1	%	1.14	60	1.14	20									
E2T115	1.15	84.4788492250688	1	2672.08941997705	1	3200.52642588635	1	36817.5164619845	1	%	1.15	60	1.15	20									
E2T116	1.16	84.4788479943989	1	2672.08942160068	1	3200.52642878827	1	36817.5164619859	1	%	1.16	60	1.16	20									
E2T117	1.17	84.4788467531741	1	2672.08942323481	1	3200.52643168071	1	36817.5164619872	1	%	1.17	60	1.17	20									
E2T118	1.18	84.4788455014542	1	2672.08942487933	1	3200.52643456375	1	36817.5164619884	1	%	1.18	60	1.18	20									
E2T119	1.19	84.4788442392997	1	2672.0894265341	1	3200.52643743745	1	36817.5164619895	1	%	1.19	60	1.19	20									
E2T120	1.2	84.4788429667712	1	2672.08942819902	1	3200.52644030188	1	36817.5164619904	1	%	1.2	60	1.2	20									
E2T121	1.21	84.4788416839297	1	2672.08942987398	1	3200.5264431571	1	36817.5164619912	1	%	1.21	60	1.21	20									
E2T122	1.22	84.4788403908366	1	2672.08943155886	1	3200.52644600316	1	36817.5164619919	1	%	1.22	60	1.22	20									
E2T123	1.23	84.4788390875536	1	2672.08943325355	1	3200.52644884013	1	36817.5164619925	1	%	1.23	60	1.23	20									
E2T124	1.24	84.4788377741427	1	2672.08943495793	1	3200.52645166807	1	36817.5164619929	1	%	1.24	60	1.24	20									
E2T125	1.25	84.4788364506663	1	2672.08943667189	1	3200.52645448702	1	36817.5164619931	1	%	1.25	60	1.25	20									
E2T126	1.26	84.4788351171868	1	2672.08943839532	1	3200.52645729705	1	36817.5164619933	1	%	1.26	60	1.26	20									
E2T127	1.27	84.4788337737672	1	2672.08944012811	1	3200.52646009819	1	36817.5164619933	1	%	1.27	60	1.27	20									
E2T128	1.28	84.4788324204705	1	2672.08944187015	1	3200.52646289051	1	36817.5164619931	1	%	1.28	60	1.28	20									
E2T129	1.29	84.4788310573603	1	2672.08944362133	1	3200.52646567406	1	36817.5164619928	1	%	1.29	60	1.29	20									
E2T130	1.3	84.4788296845001	1	2672.08944538153	1	3200.52646844887	1	36817.5164619924	1	%	1.3	60	1.3	20									
E2T131	1.31	84.4788283019537	1	2672.08944715066	1	3200.52647121499	1	36817.5164619918	1	%	1.31	60	1.31	20									
E2T132	1.32	84.4788269097852	1	2672.08944892859	1	3200.52647397248	1	36817.5164619911	1	%	1.32	60	1.32	20									
E2T133	1.33	84.4788255080589	1	2672.08945071523	1	3200.52647672137	1	36817.5164619902	1	%	1.33	60	1.33	20									
E2T134	1.34	84.4788240968393	1	2672.08945251046	1	3200.52647946171	1	36817.5164619892	1	%	1.34	60	1.34	20									
E2T135	1.35	84.4788226761909	1	2672.08945431418	1	3200.52648219353	1	36817.516461988	1	%	1.35	60	1.35	20									
E2T136	1.36	84.4788212461787	1	2672.08945612628	1	3200.52648491689	1	36817.5164619867	1	%	1.36	60	1.36	20									
E2T137	1.37	84.4788198068677	1	2672.08945794666	1	3200.52648763181	1	36817.5164619852	1	%	1.37	60	1.37	20									
E2T138	1.38	84.4788183583229	1	2672.08945977522	1	3200.52649033833	1	36817.5164619836	1	%	1.38	60	1.38	20									
E2T139	1.39	84.4788169006098	1	2672.08946161184	1	3200.5264930365	1	36817.5164619818	1	%	1.39	60	1.39	20									
E2T140	1.4	84.4788154337937	1	2672.08946345642	1	3200.52649572636	1	36817.5164619799	1	%	1.4	60	1.4	20									
E2T141	1.41	84.4788139579402	1	2672.08946530886	1	3200.52649840792	1	36817.5164619778	1	%	1.41	60	1.41	20									
E2T142	1.42	84.4788124731149	1	2672.08946716907	1	3200.52650108124	1	36817.5164619755	1	%	1.42	60	1.42	20									
E2T143	1.43	84.4788109793838	1	2672.08946903692	1	3200.52650374634	1	36817.5164619731	1	%	1.43	60	1.43	20									
E2T144	1.44	84.4788094768126	1	2672.08947091233	1	3200.52650640326	1	36817.5164619705	1	%	1.44	60	1.44	20									
E2T145	1.45	84.4788079654674	1	2672.0894727952	1	3200.52650905204	1	36817.5164619678	1	%	1.45	60	1.45	20									
E2T146	1.46	84.4788064454142	1	2672.08947468541	1	3200.5265116927	1	36817.5164619649	1	%	1.46	60	1.46	20									
E2T147	1.47	84.4788049167192	1	2672.08947658289	1	3200.52651432527	1	36817.5164619618	1	%	1.47	60	1.47	20									
E2T148	1.48	84.4788033794486	1	2672.08947848751	1	3200.52651694979	1	36817.5164619586	1	%	1.48	60	1.48	20									
E2T149	1.49	84.4788018336686	1	2672.08948039919	1	3200.52651956629	1	36817.5164619552	1	%	1.49	60	1.49	20									
E2T150	1.5	84.4788002794456	1	2672.08948231783	1	3200.52652217479	1	36817.5164619516	1	%	1.5	60	1.5	20									
E2T151	1.51	84.478798716846	1	2672.08948424332	1	3200.52652477534	1	36817.5164619479	1	%	1.51	60	1.51	20									
E2T152	1.52	84.4787971459361	1	2672.08948617559	1	3200.52652736794	1	36817.516461944	1	%	1.52	60	1.52	20									
E2T153	1.53	84.4787955667823	1	2672.08948811451	1	3200.52652995265	1	36817.5164619399	1	%	1.53	60	1.53	20									
E2T154	1.54	84.4787939794512	1	2672.08949006001	1	3200.52653252947	1	36817.5164619356	1	%	1.54	60	1.54	20									
E2T155	1.55	84.4787923840092	1	2672.08949201199	1	3200.52653509844	1	36817.5164619312	1	%	1.55	60	1.55	20									
E2T156	1.56	84.4787907805227	1	2672.08949397035	1	3200.52653765959	1	36817.5164619266	1	%	1.56	60	1.56	20									
E2T157	1.57	84.4787891690582	1	2672.089495935	1	3200.52654021294	1	36817.5164619218	1	%	1.57	60	1.57	20									
E2T158	1.58	84.4787875496822	1	2672.08949790584	1	3200.52654275852	1	36817.5164619168	1	%	1.58	60	1.58	20									
E2T159	1.59	84.4787859224612	1	2672.08949988279	1	3200.52654529636	1	36817.5164619117	1	%	1.59	60	1.59	20									
E2T160	1.6	84.4787842874615	1	2672.08950186575	1	3200.52654782647	1	36817.5164619063	1	%	1.6	60	1.6	20									
E2T161	1.61	84.4787826447495	1	2672.08950385462	1	3200.52655034889	1	36817.5164619008	1	%	1.61	60	1.61	20									
E2T162	1.62	84.4787809943917	1	2672.08950584933	1	3200.52655286365	1	36817.5164618951	1	%	1.62	60	1.62	20									
E2T163	1.63	84.4787793364544	1	2672.08950784977	1	3200.52655537075	1	36817.5164618893	1	%	1.63	60	1.63	20									
E2T164	1.64	84.4787776710038	1	2672.08950985586	1	3200.52655787024	1	36817.5164618832	1	%	1.64	60	1.64	20									
E2T165	1.65	84.4787759981062	1	2672.08951186752	1	3200.52656036213	1	36817.516461877	1	%	1.65	60	1.65	20									
E2T166	1.66	84.4787743178278	1	2672.08951388464	1	3200.52656284645	1	36817.5164618705	1	%	1.66	60	1.66	20									
E2T167	1.67	84.4787726302347	1	2672.08951590714	1	3200.52656532321	1	36817.5164618639	1	%	1.67	60	1.67	20									
E2T168	1.68	84.4787709353928	1	2672.08951793495	1	3200.52656779245	1	36817.5164618571	1	%	1.68	60	1.68	20									
E2T169	1.69	84.4787692333683	1	2672.08951996796	1	3200.52657025419	1	36817.5164618501	1	%	1.69	60	1.69	20									
E2T170	1.7	84.478767524227	1	2672.08952200609	1	3200.52657270844	1	36817.5164618429	1	%	1.7	60	1.7	20									
E2T171	1.71	84.4787658080347	1	2672.08952404926	1	3200.52657515524	1	36817.5164618355	1	%	1.71	60	1.71	20									
E2T172	1.72	84.4787640848572	1	2672.08952609739	1	3200.5265775946	1	36817.5164618279	1	%	1.72	60	1.72	20									
E2T173	1.73	84.47876235476	1	2672.08952815038	1	3200.52658002655	1	36817.5164618202	1	%	1.73	60	1.73	20									
E2T174	1.74	84.4787606178088	1	2672.08953020816	1	3200.5265824511	1	36817.5164618122	1	%	1.74	60	1.74	20									
E2T175	1.75	84.4787588740689	1	2672.08953227064	1	3200.52658486829	1	36817.516461804	1	%	1.75	60	1.75	20									
E2T176	1.76	84.4787571236057	1	2672.08953433773	1	3200.52658727812	1	36817.5164617957	1	%	1.76	60	1.76	20									
E2T177	1.77	84.4787553664843	1	2672.08953640936	1	3200.52658968063	1	36817.5164617871	1	%	1.77	60	1.77	20									
E2T178	1.78	84.4787536027699	1	2672.08953848545	1	3200.52659207582	1	36817.5164617784	1	%	1.78	60	1.78	20									
E2T179	1.79	84.4787518325275	1	2672.08954056591	1	3200.52659446374	1	36817.5164617694	1	%	1.79	60	1.79	20									
E2T180	1.8	84.4787500558218	1	2672.08954265066	1	3200.52659684439	1	36817.5164617603	1	%	1.8	60	1.8	20									
E2T181	1.81	84.4787482727177	1	2672.08954473963	1	3200.52659921779	1	36817.5164617509	1	%	1.81	60	1.81	20									
E2T182	1.82	84.4787464832796	1	2672.08954683273	1	3200.52660158397	1	36817.5164617413	1	%	1.82	60	1.82	20									
E2T183	1.83	84.4787446875721	1	2672.08954892989	1	3200.52660394294	1	36817.5164617316	1	%	1.83	60	1.83	20									
E2T184	1.84	84.4787428856594	1	2672.08955103102	1	3200.52660629473	1	36817.5164617216	1	%	1.84	60	1.84	20									
E2T185	1.85	84.4787410776057	1	2672.08955313606	1	3200.52660863936	1	36817.5164617114	1	%	1.85	60	1.85	20									
E2T186	1.86	84.478739263475	1	2672.08955524491	1	3200.52661097685	1	36817.5164617011	1	%	1.86	60	1.86	20									
E2T187	1.87	84.4787374433312	1	2672.08955735752	1	3200.52661330721	1	36817.5164616905	1	%	1.87	60	1.87	20									
E2T188	1.88	84.4787356172379	1	2672.08955947379	1	3200.52661563047	1	36817.5164616797	1	%	1.88	60	1.88	20									
E2T189	1.89	84.4787337852588	1	2672.08956159366	1	3200.52661794664	1	36817.5164616687	1	%	1.89	60	1.89	20									
E2T190	1.9	84.4787319474571	1	2672.08956371704	1	3200.52662025575	1	36817.5164616575	1	%	1.9	60	1.9	20									
E2T191	1.91	84.4787301038961	1	2672.08956584388	1	3200.52662255781	1	36817.516461646	1	%	1.91	60	1.91	20									
E2T192	1.92	84.4787282546388	1	2672.08956797408	1	3200.52662485285	1	36817.5164616344	1	%	1.92	60	1.92	20									
E2T193	1.93	84.4787263997481	1	2672.08957010759	1	3200.52662714088	1	36817.5164616225	1	%	1.93	60	1.93	20									
E2T194	1.94	84.4787245392867	1	2672.08957224431	1	3200.52662942192	1	36817.5164616105	1	%	1.94	60	1.94	20									
E2T195	1.95	84.478722673317	1	2672.0895743842	1	3200.526631696	1	36817.5164615982	1	%	1.95	60	1.95	20									
E2T196	1.96	84.4787208019015	1	2672.08957652716	1	3200.52663396312	1	36817.5164615857	1	%	1.96	60	1.96	20									
E2T197	1.97	84.4787189251023	1	2672.08957867314	1	3200.52663622332	1	36817.516461573	1	%	1.97	60	1.97	20									
E2T198	1.98	84.4787170429812	1	2672.08958082206	1	3200.5266384766	1	36817.5164615601	1	%	1.98	60	1.98	20									
E2T199	1.99	84.4787151556002	1	2672.08958297384	1	3200.52664072299	1	36817.516461547	1	%	1.99	60	1.99	20									
E2T200	2	84.4787132630207	1	2672.08958512843	1	3200.5266429625	1	36817.5164615336	1	%	2	60	2	20									
E2T201	2.01	84.4787113652942	1	2672.08958727966	1	3200.52664519515	1	36817.5164609353	1	%	2.01	60	2.01	489.908755433789									
E2T202	2.02	84.478709462566	1	2672.08958877601	1	3200.52664742094	1	36817.516434789	1	%	2.02	60	2.02	827.203418969071									
E2T203	2.03	84.4787075561502	1	2672.08958332163	1	3200.52664963926	1	36817.5162601932	1	%	2.03	60	2.03	1066.5043916258									
E2T204	2.04	84.4787056528256	1	2672.08954975237	1	3200.52665184669	1	36817.5156992323	1	%	2.04	60	2.04	1233.45335701875									
E2T205	2.05	84.4787037723742	1	2672.08944509249	1	3200.52665403228	1	36817.5144289245	1	%	2.05	60	2.05	1347.0405335127									
E2T206	2.06	84.4787019574624	1	2672.08920000744	1	3200.52665617047	1	36817.5120564544	1	%	2.06	60	2.06	1421.32874197836									
E2T207	2.07	84.4787002850884	1	2672.08871559479	1	3200.52665821129	1	36817.5081207305	1	%	2.07	60	2.07	1466.73062362518									
E2T208	2.08	84.4786988792486	1	2672.08786016888	1	3200.52666006785	1	36817.5020850995	1	%	2.08	60	2.08	1490.9548233375									
E2T209	2.09	84.4786979212491	1	2672.08646760724	1	3200.5266616043	1	36817.4933304447	1	%	2.09	60	2.09	1499.706936691									
E2T210	2.1	84.478697666694	1	2672.084331314	1	3200.52666261709	1	36817.4811359938	1	%	2.1	60	2.1	1497.20878150045									
E2T211	2.11	84.4786984682074	1	2672.08119623517	1	3200.52666280811	1	36817.4646517267	1	%	2.11	60	2.11	1486.58308093385									
E2T212	2.12	84.4787007771817	1	2672.07676043541	1	3200.5266617782	1	36817.4428968339	1	%	2.12	60	2.12	1470.13844112515									
