!!SBtab	SBtabVersion='1.0' Document='D1_LTP_time_window_SBtab' TableName='E7' TableTitle='D1_LTP_time_window_SBtab E7' TableType = 'QuantityMatrix'								
!ID	!Time	>Y0	SD_Y0	>Y1	SD_Y1	>Y2	SD_Y2	>Y3	SD_Y3
E7T60	0.6	84.4789	0.84479	2672.0894	26.7209	3200.5262	32.0053	36817.5165	368.1752
E7T61	0.61	84.4789	0.84479	2672.0894	26.7209	3200.5262	32.0053	36817.5165	368.1752
E7T62	0.62	84.4789	0.84479	2672.0894	26.7209	3200.5263	32.0053	36817.5165	368.1752
E7T63	0.63	84.4789	0.84479	2672.0894	26.7209	3200.5263	32.0053	36817.5165	368.1752
E7T64	0.64	84.4789	0.84479	2672.0894	26.7209	3200.5263	32.0053	36817.5165	368.1752
E7T65	0.65	84.4789	0.84479	2672.0894	26.7209	3200.5263	32.0053	36817.5165	368.1752
E7T66	0.66	84.4789	0.84479	2672.0894	26.7209	3200.5263	32.0053	36817.5165	368.1752
E7T67	0.67	84.4789	0.84479	2672.0894	26.7209	3200.5263	32.0053	36817.5165	368.1752
E7T68	0.68	84.4789	0.84479	2672.0894	26.7209	3200.5263	32.0053	36817.5165	368.1752
E7T69	0.69	84.4789	0.84479	2672.0894	26.7209	3200.5263	32.0053	36817.5165	368.1752
E7T70	0.7	84.4789	0.84479	2672.0894	26.7209	3200.5263	32.0053	36817.5165	368.1752
E7T71	0.71	84.4789	0.84479	2672.0894	26.7209	3200.5263	32.0053	36817.5165	368.1752
E7T72	0.72	84.4789	0.84479	2672.0894	26.7209	3200.5263	32.0053	36817.5165	368.1752
E7T73	0.73	84.4789	0.84479	2672.0894	26.7209	3200.5263	32.0053	36817.5165	368.1752
E7T74	0.74	84.4789	0.84479	2672.0894	26.7209	3200.5263	32.0053	36817.5165	368.1752
E7T75	0.75	84.4789	0.84479	2672.0894	26.7209	3200.5263	32.0053	36817.5165	368.1752
E7T76	0.76	84.4789	0.84479	2672.0894	26.7209	3200.5263	32.0053	36817.5165	368.1752
E7T77	0.77	84.4789	0.84479	2672.0894	26.7209	3200.5263	32.0053	36817.5165	368.1752
E7T78	0.78	84.4789	0.84479	2672.0894	26.7209	3200.5263	32.0053	36817.5165	368.1752
E7T79	0.79	84.4789	0.84479	2672.0894	26.7209	3200.5263	32.0053	36817.5165	368.1752
E7T80	0.8	84.4789	0.84479	2672.0894	26.7209	3200.5263	32.0053	36817.5165	368.1752
E7T81	0.81	84.4789	0.84479	2672.0894	26.7209	3200.5263	32.0053	36817.5165	368.1752
E7T82	0.82	84.4789	0.84479	2672.0894	26.7209	3200.5263	32.0053	36817.5165	368.1752
E7T83	0.83	84.4789	0.84479	2672.0894	26.7209	3200.5263	32.0053	36817.5165	368.1752
E7T84	0.84	84.4789	0.84479	2672.0894	26.7209	3200.5263	32.0053	36817.5165	368.1752
E7T85	0.85	84.4789	0.84479	2672.0894	26.7209	3200.5263	32.0053	36817.5165	368.1752
E7T86	0.86	84.4789	0.84479	2672.0894	26.7209	3200.5263	32.0053	36817.5165	368.1752
E7T87	0.87	84.4789	0.84479	2672.0894	26.7209	3200.5263	32.0053	36817.5165	368.1752
E7T88	0.88	84.4789	0.84479	2672.0894	26.7209	3200.5263	32.0053	36817.5165	368.1752
E7T89	0.89	84.4789	0.84479	2672.0894	26.7209	3200.5264	32.0053	36817.5165	368.1752
E7T90	0.9	84.4789	0.84479	2672.0894	26.7209	3200.5264	32.0053	36817.5165	368.1752
E7T91	0.91	84.4789	0.84479	2672.0894	26.7209	3200.5264	32.0053	36817.5165	368.1752
E7T92	0.92	84.4789	0.84479	2672.0894	26.7209	3200.5264	32.0053	36817.5165	368.1752
E7T93	0.93	84.4789	0.84479	2672.0894	26.7209	3200.5264	32.0053	36817.5165	368.1752
E7T94	0.94	84.4789	0.84479	2672.0894	26.7209	3200.5264	32.0053	36817.5165	368.1752
E7T95	0.95	84.4789	0.84479	2672.0894	26.7209	3200.5264	32.0053	36817.5165	368.1752
E7T96	0.96	84.4789	0.84479	2672.0894	26.7209	3200.5264	32.0053	36817.5165	368.1752
E7T97	0.97	84.4789	0.84479	2672.0894	26.7209	3200.5264	32.0053	36817.5165	368.1752
E7T98	0.98	84.4789	0.84479	2672.0894	26.7209	3200.5264	32.0053	36817.5165	368.1752
E7T99	0.99	84.4789	0.84479	2672.0894	26.7209	3200.5264	32.0053	36817.5165	368.1752
E7T100	1	84.4789	0.84479	2672.0894	26.7209	3200.5264	32.0053	36817.5165	368.1752
E7T101	1.01	84.4789	0.84479	2672.0894	26.7209	3200.5264	32.0053	36817.5165	368.1752
E7T102	1.02	84.4789	0.84479	2672.0894	26.7209	3200.5264	32.0053	36817.5165	368.1752
E7T103	1.03	84.4789	0.84479	2672.0894	26.7209	3200.5264	32.0053	36817.5165	368.1752
E7T104	1.04	84.4789	0.84479	2672.0894	26.7209	3200.5264	32.0053	36817.5165	368.1752
E7T105	1.05	84.4789	0.84479	2672.0894	26.7209	3200.5264	32.0053	36817.5165	368.1752
E7T106	1.06	84.4789	0.84479	2672.0894	26.7209	3200.5264	32.0053	36817.5165	368.1752
E7T107	1.07	84.4789	0.84479	2672.0894	26.7209	3200.5264	32.0053	36817.5165	368.1752
E7T108	1.08	84.4789	0.84479	2672.0894	26.7209	3200.5264	32.0053	36817.5165	368.1752
E7T109	1.09	84.4789	0.84479	2672.0894	26.7209	3200.5264	32.0053	36817.5165	368.1752
E7T110	1.1	84.4789	0.84479	2672.0894	26.7209	3200.5264	32.0053	36817.5165	368.1752
E7T111	1.11	84.4789	0.84479	2672.0894	26.7209	3200.5264	32.0053	36817.5165	368.1752
E7T112	1.12	84.4789	0.84479	2672.0894	26.7209	3200.5264	32.0053	36817.5165	368.1752
E7T113	1.13	84.4789	0.84479	2672.0894	26.7209	3200.5264	32.0053	36817.5165	368.1752
E7T114	1.14	84.4789	0.84479	2672.0894	26.7209	3200.5264	32.0053	36817.5165	368.1752
E7T115	1.15	84.4788	0.84479	2672.0894	26.7209	3200.5264	32.0053	36817.5165	368.1752
E7T116	1.16	84.4788	0.84479	2672.0894	26.7209	3200.5264	32.0053	36817.5165	368.1752
E7T117	1.17	84.4788	0.84479	2672.0894	26.7209	3200.5264	32.0053	36817.5165	368.1752
E7T118	1.18	84.4788	0.84479	2672.0894	26.7209	3200.5264	32.0053	36817.5165	368.1752
E7T119	1.19	84.4788	0.84479	2672.0894	26.7209	3200.5264	32.0053	36817.5165	368.1752
E7T120	1.2	84.4788	0.84479	2672.0894	26.7209	3200.5264	32.0053	36817.5165	368.1752
E7T121	1.21	84.4788	0.84479	2672.0894	26.7209	3200.5264	32.0053	36817.5165	368.1752
E7T122	1.22	84.4788	0.84479	2672.0894	26.7209	3200.5264	32.0053	36817.5165	368.1752
E7T123	1.23	84.4788	0.84479	2672.0894	26.7209	3200.5264	32.0053	36817.5165	368.1752
E7T124	1.24	84.4788	0.84479	2672.0894	26.7209	3200.5264	32.0053	36817.5165	368.1752
E7T125	1.25	84.4788	0.84479	2672.0894	26.7209	3200.5264	32.0053	36817.5165	368.1752
E7T126	1.26	84.4788	0.84479	2672.0894	26.7209	3200.5265	32.0053	36817.5165	368.1752
E7T127	1.27	84.4788	0.84479	2672.0894	26.7209	3200.5265	32.0053	36817.5165	368.1752
E7T128	1.28	84.4788	0.84479	2672.0894	26.7209	3200.5265	32.0053	36817.5165	368.1752
E7T129	1.29	84.4788	0.84479	2672.0894	26.7209	3200.5265	32.0053	36817.5165	368.1752
E7T130	1.3	84.4788	0.84479	2672.0894	26.7209	3200.5265	32.0053	36817.5165	368.1752
E7T131	1.31	84.4788	0.84479	2672.0894	26.7209	3200.5265	32.0053	36817.5165	368.1752
E7T132	1.32	84.4788	0.84479	2672.0894	26.7209	3200.5265	32.0053	36817.5165	368.1752
E7T133	1.33	84.4788	0.84479	2672.0894	26.7209	3200.5265	32.0053	36817.5165	368.1752
E7T134	1.34	84.4788	0.84479	2672.0894	26.7209	3200.5265	32.0053	36817.5165	368.1752
E7T135	1.35	84.4788	0.84479	2672.0894	26.7209	3200.5265	32.0053	36817.5165	368.1752
E7T136	1.36	84.4788	0.84479	2672.0895	26.7209	3200.5265	32.0053	36817.5165	368.1752
E7T137	1.37	84.4788	0.84479	2672.0895	26.7209	3200.5265	32.0053	36817.5165	368.1752
E7T138	1.38	84.4788	0.84479	2672.0895	26.7209	3200.5265	32.0053	36817.5165	368.1752
E7T139	1.39	84.4788	0.84479	2672.0895	26.7209	3200.5265	32.0053	36817.5165	368.1752
E7T140	1.4	84.4788	0.84479	2672.0895	26.7209	3200.5265	32.0053	36817.5165	368.1752
E7T141	1.41	84.4788	0.84479	2672.0895	26.7209	3200.5265	32.0053	36817.5165	368.1752
E7T142	1.42	84.4788	0.84479	2672.0895	26.7209	3200.5265	32.0053	36817.5165	368.1752
E7T143	1.43	84.4788	0.84479	2672.0895	26.7209	3200.5265	32.0053	36817.5165	368.1752
E7T144	1.44	84.4788	0.84479	2672.0895	26.7209	3200.5265	32.0053	36817.5165	368.1752
E7T145	1.45	84.4788	0.84479	2672.0895	26.7209	3200.5265	32.0053	36817.5165	368.1752
E7T146	1.46	84.4788	0.84479	2672.0895	26.7209	3200.5265	32.0053	36817.5165	368.1752
E7T147	1.47	84.4788	0.84479	2672.0895	26.7209	3200.5265	32.0053	36817.5165	368.1752
E7T148	1.48	84.4788	0.84479	2672.0895	26.7209	3200.5265	32.0053	36817.5165	368.1752
E7T149	1.49	84.4788	0.84479	2672.0895	26.7209	3200.5265	32.0053	36817.5165	368.1752
E7T150	1.5	84.4788	0.84479	2672.0895	26.7209	3200.5265	32.0053	36817.5165	368.1752
E7T151	1.51	84.4788	0.84479	2672.0895	26.7209	3200.5265	32.0053	36817.5165	368.1752
E7T152	1.52	84.4788	0.84479	2672.0895	26.7209	3200.5265	32.0053	36817.5165	368.1752
E7T153	1.53	84.4788	0.84479	2672.0895	26.7209	3200.5265	32.0053	36817.5165	368.1752
E7T154	1.54	84.4788	0.84479	2672.0895	26.7209	3200.5265	32.0053	36817.5165	368.1752
E7T155	1.55	84.4788	0.84479	2672.0895	26.7209	3200.5265	32.0053	36817.5165	368.1752
E7T156	1.56	84.4788	0.84479	2672.0895	26.7209	3200.5265	32.0053	36817.5165	368.1752
E7T157	1.57	84.4788	0.84479	2672.0895	26.7209	3200.5265	32.0053	36817.5165	368.1752
E7T158	1.58	84.4788	0.84479	2672.0895	26.7209	3200.5265	32.0053	36817.5165	368.1752
E7T159	1.59	84.4788	0.84479	2672.0895	26.7209	3200.5266	32.0053	36817.5165	368.1752
E7T160	1.6	84.4788	0.84479	2672.0895	26.7209	3200.5266	32.0053	36817.5165	368.1752
E7T161	1.61	84.4788	0.84479	2672.0895	26.7209	3200.5266	32.0053	36817.5165	368.1752
E7T162	1.62	84.4788	0.84479	2672.0895	26.7209	3200.5266	32.0053	36817.5165	368.1752
E7T163	1.63	84.4788	0.84479	2672.0895	26.7209	3200.5266	32.0053	36817.5165	368.1752
E7T164	1.64	84.4788	0.84479	2672.0895	26.7209	3200.5266	32.0053	36817.5165	368.1752
E7T165	1.65	84.4788	0.84479	2672.0895	26.7209	3200.5266	32.0053	36817.5165	368.1752
E7T166	1.66	84.4788	0.84479	2672.0895	26.7209	3200.5266	32.0053	36817.5165	368.1752
E7T167	1.67	84.4788	0.84479	2672.0895	26.7209	3200.5266	32.0053	36817.5165	368.1752
E7T168	1.68	84.4788	0.84479	2672.0895	26.7209	3200.5266	32.0053	36817.5165	368.1752
E7T169	1.69	84.4788	0.84479	2672.0895	26.7209	3200.5266	32.0053	36817.5165	368.1752
E7T170	1.7	84.4788	0.84479	2672.0895	26.7209	3200.5266	32.0053	36817.5165	368.1752
E7T171	1.71	84.4788	0.84479	2672.0895	26.7209	3200.5266	32.0053	36817.5165	368.1752
E7T172	1.72	84.4788	0.84479	2672.0895	26.7209	3200.5266	32.0053	36817.5165	368.1752
E7T173	1.73	84.4788	0.84479	2672.0895	26.7209	3200.5266	32.0053	36817.5165	368.1752
E7T174	1.74	84.4788	0.84479	2672.0895	26.7209	3200.5266	32.0053	36817.5165	368.1752
E7T175	1.75	84.4788	0.84479	2672.0895	26.7209	3200.5266	32.0053	36817.5165	368.1752
E7T176	1.76	84.4788	0.84479	2672.0895	26.7209	3200.5266	32.0053	36817.5165	368.1752
E7T177	1.77	84.4788	0.84479	2672.0895	26.7209	3200.5266	32.0053	36817.5165	368.1752
E7T178	1.78	84.4788	0.84479	2672.0895	26.7209	3200.5266	32.0053	36817.5165	368.1752
E7T179	1.79	84.4788	0.84479	2672.0895	26.7209	3200.5266	32.0053	36817.5165	368.1752
E7T180	1.8	84.4788	0.84479	2672.0895	26.7209	3200.5266	32.0053	36817.5165	368.1752
E7T181	1.81	84.4787	0.84479	2672.0895	26.7209	3200.5266	32.0053	36817.5165	368.1752
E7T182	1.82	84.4787	0.84479	2672.0896	26.7209	3200.5266	32.0053	36817.5165	368.1752
E7T183	1.83	84.4787	0.84479	2672.0896	26.7209	3200.5266	32.0053	36817.5165	368.1752
E7T184	1.84	84.4787	0.84479	2672.0896	26.7209	3200.5266	32.0053	36817.5165	368.1752
E7T185	1.85	84.4787	0.84479	2672.0896	26.7209	3200.5266	32.0053	36817.5165	368.1752
E7T186	1.86	84.4787	0.84479	2672.0896	26.7209	3200.5266	32.0053	36817.5165	368.1752
E7T187	1.87	84.4787	0.84479	2672.0896	26.7209	3200.5266	32.0053	36817.5165	368.1752
E7T188	1.88	84.4787	0.84479	2672.0896	26.7209	3200.5266	32.0053	36817.5165	368.1752
E7T189	1.89	84.4787	0.84479	2672.0896	26.7209	3200.5266	32.0053	36817.5165	368.1752
E7T190	1.9	84.4787	0.84479	2672.0896	26.7209	3200.5266	32.0053	36817.5165	368.1752
E7T191	1.91	84.4787	0.84479	2672.0896	26.7209	3200.5266	32.0053	36817.5165	368.1752
E7T192	1.92	84.4787	0.84479	2672.0896	26.7209	3200.5266	32.0053	36817.5165	368.1752
E7T193	1.93	84.4787	0.84479	2672.0896	26.7209	3200.5266	32.0053	36817.5165	368.1752
E7T194	1.94	84.4787	0.84479	2672.0896	26.7209	3200.5266	32.0053	36817.5165	368.1752
E7T195	1.95	84.4787	0.84479	2672.0896	26.7209	3200.5266	32.0053	36817.5165	368.1752
E7T196	1.96	84.4787	0.84479	2672.0896	26.7209	3200.5266	32.0053	36817.5165	368.1752
E7T197	1.97	84.4787	0.84479	2672.0896	26.7209	3200.5266	32.0053	36817.5165	368.1752
E7T198	1.98	84.4787	0.84479	2672.0896	26.7209	3200.5266	32.0053	36817.5165	368.1752
E7T199	1.99	84.4787	0.84479	2672.0896	26.7209	3200.5266	32.0053	36817.5165	368.1752
E7T200	2	84.4787	0.84479	2672.0896	26.7209	3200.5266	32.0053	36817.5165	368.1752
E7T201	2.01	84.4787	0.84479	2672.0896	26.7209	3200.5266	32.0053	36817.5165	368.1752
E7T202	2.02	84.4787	0.84479	2672.0896	26.7209	3200.5266	32.0053	36817.5165	368.1752
E7T203	2.03	84.4787	0.84479	2672.0896	26.7209	3200.5266	32.0053	36817.5165	368.1752
E7T204	2.04	84.4787	0.84479	2672.0896	26.7209	3200.5266	32.0053	36817.5165	368.1752
E7T205	2.05	84.4787	0.84479	2672.0896	26.7209	3200.5266	32.0053	36817.5165	368.1752
E7T206	2.06	84.4787	0.84479	2672.0896	26.7209	3200.5267	32.0053	36817.5165	368.1752
E7T207	2.07	84.4787	0.84479	2672.0896	26.7209	3200.5267	32.0053	36817.5165	368.1752
E7T208	2.08	84.4787	0.84479	2672.0896	26.7209	3200.5267	32.0053	36817.5165	368.1752
E7T209	2.09	84.4787	0.84479	2672.0896	26.7209	3200.5267	32.0053	36817.5165	368.1752
E7T210	2.1	84.4787	0.84479	2672.0896	26.7209	3200.5267	32.0053	36817.5165	368.1752
E7T211	2.11	84.4787	0.84479	2672.0896	26.7209	3200.5267	32.0053	36817.5165	368.1752
E7T212	2.12	84.4787	0.84479	2672.0896	26.7209	3200.5267	32.0053	36817.5165	368.1752
E7T213	2.13	84.4787	0.84479	2672.0896	26.7209	3200.5267	32.0053	36817.5165	368.1752
E7T214	2.14	84.4787	0.84479	2672.0896	26.7209	3200.5267	32.0053	36817.5165	368.1752
E7T215	2.15	84.4787	0.84479	2672.0896	26.7209	3200.5267	32.0053	36817.5165	368.1752
E7T216	2.16	84.4787	0.84479	2672.0896	26.7209	3200.5267	32.0053	36817.5165	368.1752
E7T217	2.17	84.4787	0.84479	2672.0896	26.7209	3200.5267	32.0053	36817.5165	368.1752
E7T218	2.18	84.4787	0.84479	2672.0896	26.7209	3200.5267	32.0053	36817.5165	368.1752
E7T219	2.19	84.4787	0.84479	2672.0896	26.7209	3200.5267	32.0053	36817.5165	368.1752
E7T220	2.2	84.4787	0.84479	2672.0896	26.7209	3200.5267	32.0053	36817.5165	368.1752
E7T221	2.21	84.4787	0.84479	2672.0896	26.7209	3200.5267	32.0053	36817.5165	368.1752
E7T222	2.22	84.4787	0.84479	2672.0896	26.7209	3200.5267	32.0053	36817.5165	368.1752
E7T223	2.23	84.4787	0.84479	2672.0896	26.7209	3200.5267	32.0053	36817.5165	368.1752
E7T224	2.24	84.4787	0.84479	2672.0896	26.7209	3200.5267	32.0053	36817.5165	368.1752
E7T225	2.25	84.4787	0.84479	2672.0896	26.7209	3200.5267	32.0053	36817.5165	368.1752
E7T226	2.26	84.4787	0.84479	2672.0896	26.7209	3200.5267	32.0053	36817.5165	368.1752
E7T227	2.27	84.4787	0.84479	2672.0896	26.7209	3200.5267	32.0053	36817.5165	368.1752
E7T228	2.28	84.4787	0.84479	2672.0896	26.7209	3200.5267	32.0053	36817.5165	368.1752
E7T229	2.29	84.4787	0.84479	2672.0896	26.7209	3200.5267	32.0053	36817.5165	368.1752
E7T230	2.3	84.4787	0.84479	2672.0896	26.7209	3200.5267	32.0053	36817.5165	368.1752
E7T231	2.31	84.4787	0.84479	2672.0896	26.7209	3200.5267	32.0053	36817.5165	368.1752
E7T232	2.32	84.4787	0.84479	2672.0897	26.7209	3200.5267	32.0053	36817.5165	368.1752
E7T233	2.33	84.4786	0.84479	2672.0897	26.7209	3200.5267	32.0053	36817.5165	368.1752
E7T234	2.34	84.4786	0.84479	2672.0897	26.7209	3200.5267	32.0053	36817.5165	368.1752
E7T235	2.35	84.4786	0.84479	2672.0897	26.7209	3200.5267	32.0053	36817.5165	368.1752
E7T236	2.36	84.4786	0.84479	2672.0897	26.7209	3200.5267	32.0053	36817.5165	368.1752
E7T237	2.37	84.4786	0.84479	2672.0897	26.7209	3200.5267	32.0053	36817.5165	368.1752
E7T238	2.38	84.4786	0.84479	2672.0897	26.7209	3200.5267	32.0053	36817.5165	368.1752
E7T239	2.39	84.4786	0.84479	2672.0897	26.7209	3200.5267	32.0053	36817.5165	368.1752
E7T240	2.4	84.4786	0.84479	2672.0897	26.7209	3200.5267	32.0053	36817.5165	368.1752
E7T241	2.41	84.4786	0.84479	2672.0897	26.7209	3200.5267	32.0053	36817.5165	368.1752
E7T242	2.42	84.4786	0.84479	2672.0897	26.7209	3200.5267	32.0053	36817.5165	368.1752
E7T243	2.43	84.4786	0.84479	2672.0897	26.7209	3200.5267	32.0053	36817.5165	368.1752
E7T244	2.44	84.4786	0.84479	2672.0897	26.7209	3200.5267	32.0053	36817.5165	368.1752
E7T245	2.45	84.4786	0.84479	2672.0897	26.7209	3200.5267	32.0053	36817.5165	368.1752
E7T246	2.46	84.4786	0.84479	2672.0897	26.7209	3200.5267	32.0053	36817.5165	368.1752
E7T247	2.47	84.4786	0.84479	2672.0897	26.7209	3200.5267	32.0053	36817.5165	368.1752
E7T248	2.48	84.4786	0.84479	2672.0897	26.7209	3200.5267	32.0053	36817.5165	368.1752
E7T249	2.49	84.4786	0.84479	2672.0897	26.7209	3200.5267	32.0053	36817.5165	368.1752
E7T250	2.5	84.4786	0.84479	2672.0897	26.7209	3200.5267	32.0053	36817.5165	368.1752
E7T251	2.51	84.4786	0.84479	2672.0897	26.7209	3200.5267	32.0053	36817.5165	368.1752
E7T252	2.52	84.4786	0.84479	2672.0897	26.7209	3200.5267	32.0053	36817.5165	368.1752
E7T253	2.53	84.4786	0.84479	2672.0897	26.7209	3200.5267	32.0053	36817.5165	368.1752
E7T254	2.54	84.4786	0.84479	2672.0897	26.7209	3200.5267	32.0053	36817.5165	368.1752
E7T255	2.55	84.4786	0.84479	2672.0897	26.7209	3200.5268	32.0053	36817.5165	368.1752
E7T256	2.56	84.4786	0.84479	2672.0897	26.7209	3200.5268	32.0053	36817.5165	368.1752
E7T257	2.57	84.4786	0.84479	2672.0897	26.7209	3200.5268	32.0053	36817.5165	368.1752
E7T258	2.58	84.4786	0.84479	2672.0897	26.7209	3200.5268	32.0053	36817.5165	368.1752
E7T259	2.59	84.4786	0.84479	2672.0897	26.7209	3200.5268	32.0053	36817.5165	368.1752
E7T260	2.6	84.4786	0.84479	2672.0897	26.7209	3200.5268	32.0053	36817.5165	368.1752
E7T261	2.61	84.4786	0.84479	2672.0897	26.7209	3200.5268	32.0053	36817.5165	368.1752
E7T262	2.62	84.4786	0.84479	2672.0897	26.7209	3200.5268	32.0053	36817.5165	368.1752
E7T263	2.63	84.4786	0.84479	2672.0897	26.7209	3200.5268	32.0053	36817.5165	368.1752
